UN Region,year_smoothed,new_infections_smoothed
East Africa,2009.923076923077,94922.48258152821
East Africa,2009.9615384615386,94921.47252989281
East Africa,2010.0,94920.0
East Africa,2010.0384615384614,94916.5516705042
East Africa,2010.076923076923,94914.18635971243
East Africa,2010.1153846153845,94910.20721680122
East Africa,2010.1538461538462,94903.5288765067
East Africa,2010.1923076923076,94892.36453457849
East Africa,2010.2307692307693,94873.82343616315
East Africa,2010.2692307692307,94843.36591049223
East Africa,2010.3076923076924,94794.21978591934
East Africa,2010.3461538461538,94717.16085270733
East Africa,2010.3846153846155,94601.60963743522
East Africa,2010.423076923077,94439.43731979471
East Africa,2010.4615384615386,94231.77945505225
East Africa,2010.5,93995.0
East Africa,2010.5384615384614,93758.22054494773
East Africa,2010.576923076923,93550.56268020529
East Africa,2010.6153846153845,93388.39036256478
East Africa,2010.6538461538462,93272.83914729267
East Africa,2010.6923076923076,93195.78021408066
East Africa,2010.7307692307693,93146.63408950777
East Africa,2010.7692307692307,93116.17656383684
East Africa,2010.8076923076924,93097.63546542151
East Africa,2010.8461538461538,93086.4711234933
East Africa,2010.8846153846155,93079.79278319876
East Africa,2010.923076923077,93075.81364028757
East Africa,2010.9615384615386,93073.4483294958
East Africa,2011.0,93070.0
East Africa,2011.0384615384614,93068.91890210402
East Africa,2011.076923076923,93068.17734520714
East Africa,2011.1153846153845,93066.92983013227
East Africa,2011.1538461538462,93064.8360802021
East Africa,2011.1923076923076,93061.33590813812
East Africa,2011.2307692307693,93055.52302322953
East Africa,2011.2692307692307,93045.97417734351
East Africa,2011.3076923076924,93030.5662031531
East Africa,2011.3461538461538,93006.40718625419
East Africa,2011.3846153846155,92970.18031876348
East Africa,2011.423076923077,92919.33710566537
East Africa,2011.4615384615386,92854.23355888124
East Africa,2011.5,92780.0
East Africa,2011.5384615384614,92705.76644111876
East Africa,2011.576923076923,92640.66289433463
East Africa,2011.6153846153845,92589.81968123652
East Africa,2011.6538461538462,92553.59281374581
East Africa,2011.6923076923076,92529.4337968469
East Africa,2011.7307692307693,92514.02582265649
East Africa,2011.7692307692307,92504.47697677047
East Africa,2011.8076923076924,92498.66409186188
East Africa,2011.8461538461538,92495.1639197979
East Africa,2011.8846153846155,92493.07016986773
East Africa,2011.923076923077,92491.82265479286
East Africa,2011.9615384615386,92491.08109789598
East Africa,2012.0,92490.0
East Africa,2012.0384615384614,92485.19097832477
East Africa,2012.076923076923,92481.89232868004
East Africa,2012.1153846153845,92476.34303748496
East Africa,2012.1538461538462,92467.02946020933
East Africa,2012.1923076923076,92451.45972930406
East Africa,2012.2307692307693,92425.60241367618
East Africa,2012.2692307692307,92383.12651301078
East Africa,2012.3076923076924,92314.58759333615
East Africa,2012.3461538461538,92207.12162161345
East Africa,2012.3846153846155,92045.97452139614
East Africa,2012.423076923077,91819.80988382181
East Africa,2012.4615384615386,91530.21134812693
East Africa,2012.5,91200.0
East Africa,2012.5384615384614,90869.78865187307
East Africa,2012.576923076923,90580.19011617817
East Africa,2012.6153846153845,90354.02547860386
East Africa,2012.6538461538462,90192.87837838654
East Africa,2012.6923076923076,90085.41240666385
East Africa,2012.7307692307693,90016.87348698922
East Africa,2012.7692307692307,89974.39758632382
East Africa,2012.8076923076924,89948.54027069594
East Africa,2012.8461538461538,89932.97053979067
East Africa,2012.8846153846155,89923.65696251504
East Africa,2012.923076923077,89918.10767131996
East Africa,2012.9615384615386,89914.80902167523
East Africa,2013.0,89910.0
East Africa,2013.0384615384614,89904.72498785236
East Africa,2013.076923076923,89901.10670161415
East Africa,2013.1153846153845,89895.01968840405
East Africa,2013.1538461538462,89884.80363271025
East Africa,2013.1923076923076,89867.72520694979
East Africa,2013.2307692307693,89839.36233748202
East Africa,2013.2692307692307,89792.77055496919
East Africa,2013.3076923076924,89717.59026710904
East Africa,2013.3461538461538,89599.71092603337
East Africa,2013.3846153846155,89422.94879672524
East Africa,2013.423076923077,89174.86898109138
East Africa,2013.4615384615386,88857.20857178264
East Africa,2013.5,88495.0
East Africa,2013.5384615384614,88132.79142821736
East Africa,2013.576923076923,87815.13101890862
East Africa,2013.6153846153845,87567.05120327476
East Africa,2013.6538461538462,87390.28907396663
East Africa,2013.6923076923076,87272.40973289096
East Africa,2013.7307692307693,87197.22944503081
East Africa,2013.7692307692307,87150.63766251798
East Africa,2013.8076923076924,87122.27479305021
East Africa,2013.8461538461538,87105.19636728975
East Africa,2013.8846153846155,87094.98031159595
East Africa,2013.923076923077,87088.89329838585
East Africa,2013.9615384615386,87085.27501214764
East Africa,2014.0,87080.0
East Africa,2014.0384615384614,87072.67462977377
East Africa,2014.076923076923,87067.64994252425
East Africa,2014.1153846153845,87059.19695244802
East Africa,2014.1538461538462,87045.00999171422
East Africa,2014.1923076923076,87021.29330859105
East Africa,2014.2307692307693,86981.90600222767
East Africa,2014.2692307692307,86917.2043395862
East Africa,2014.3076923076924,86812.80203170973
East Africa,2014.3461538461538,86649.10386548097
East Africa,2014.3846153846155,86403.6356081732
East Africa,2014.423076923077,86059.12900907743
East Africa,2014.4615384615386,85617.99635586777
East Africa,2014.5,85115.0
East Africa,2014.5384615384614,84612.00364413223
East Africa,2014.576923076923,84170.87099092257
East Africa,2014.6153846153845,83826.36439182679
East Africa,2014.6538461538462,83580.89613451903
East Africa,2014.6923076923076,83417.19796829027
East Africa,2014.7307692307693,83312.7956604138
East Africa,2014.7692307692307,83248.09399777232
East Africa,2014.8076923076924,83208.70669140895
East Africa,2014.8461538461538,83184.99000828578
East Africa,2014.8846153846155,83170.80304755198
East Africa,2014.923076923077,83162.35005747575
East Africa,2014.9615384615386,83157.32537022623
East Africa,2015.0,83150.0
East Africa,2015.0384615384614,83145.48921222711
East Africa,2015.076923076923,83142.3951300022
East Africa,2015.1153846153845,83137.18998089674
East Africa,2015.1538461538462,83128.45398980875
East Africa,2015.1923076923076,83113.84982361077
East Africa,2015.2307692307693,83089.59606244045
East Africa,2015.2692307692307,83049.7543261574
East Africa,2015.3076923076924,82985.46588212151
East Africa,2015.3461538461538,82884.66446678471
East Africa,2015.3846153846155,82733.51098518554
East Africa,2015.423076923077,82521.3720615693
East Africa,2015.4615384615386,82249.73312498728
East Africa,2015.5,81940.0
East Africa,2015.5384615384614,81630.26687501272
East Africa,2015.576923076923,81358.6279384307
East Africa,2015.6153846153845,81146.48901481446
East Africa,2015.6538461538462,80995.33553321529
East Africa,2015.6923076923076,80894.53411787849
East Africa,2015.7307692307693,80830.2456738426
East Africa,2015.7692307692307,80790.40393755955
East Africa,2015.8076923076924,80766.15017638923
East Africa,2015.8461538461538,80751.54601019125
East Africa,2015.8846153846155,80742.81001910326
East Africa,2015.923076923077,80737.6048699978
East Africa,2015.9615384615386,80734.51078777289
East Africa,2016.0,80730.0
East Africa,2016.0384615384614,80723.75572766976
East Africa,2016.076923076923,80719.4725973171
East Africa,2016.1153846153845,80712.26712231574
East Africa,2016.1538461538462,80700.17391151213
East Africa,2016.1923076923076,80679.95740045293
East Africa,2016.2307692307693,80646.38297899814
East Africa,2016.2692307692307,80591.23016224269
East Africa,2016.3076923076924,80502.23582855663
East Africa,2016.3461538461538,80362.69667922678
East Africa,2016.3846153846155,80153.45528940973
East Africa,2016.423076923077,79859.79190341206
East Africa,2016.4615384615386,79483.76279698651
East Africa,2016.5,79055.0
East Africa,2016.5384615384614,78626.23720301347
East Africa,2016.576923076923,78250.20809658794
East Africa,2016.6153846153845,77956.54471059027
East Africa,2016.6538461538462,77747.30332077322
East Africa,2016.6923076923076,77607.76417144337
East Africa,2016.7307692307693,77518.76983775731
East Africa,2016.7692307692307,77463.61702100186
East Africa,2016.8076923076924,77430.04259954707
East Africa,2016.8461538461538,77409.82608848787
East Africa,2016.8846153846155,77397.73287768426
East Africa,2016.923076923077,77390.5274026829
East Africa,2016.9615384615386,77386.24427233024
East Africa,2017.0,77380.0
East Africa,2017.0384615384614,77372.82374672494
East Africa,2017.076923076923,77367.90134318532
East Africa,2017.1153846153845,77359.62042415391
East Africa,2017.1538461538462,77345.72225651394
East Africa,2017.1923076923076,77322.48835574441
East Africa,2017.2307692307693,77283.9028266098
East Africa,2017.2692307692307,77220.5182461595
East Africa,2017.3076923076924,77118.2411761024
East Africa,2017.3461538461538,76957.87528806659
East Africa,2017.3846153846155,76717.4038400679
East Africa,2017.423076923077,76379.91009795117
East Africa,2017.4615384615386,75947.75724429794
East Africa,2017.5,75455.0
East Africa,2017.5384615384614,74962.24275570206
East Africa,2017.576923076923,74530.08990204883
East Africa,2017.6153846153845,74192.5961599321
East Africa,2017.6538461538462,73952.1247119334
East Africa,2017.6923076923076,73791.7588238976
East Africa,2017.7307692307693,73689.48175384049
East Africa,2017.7692307692307,73626.0971733902
East Africa,2017.8076923076924,73587.51164425559
East Africa,2017.8461538461538,73564.27774348606
East Africa,2017.8846153846155,73550.37957584609
East Africa,2017.923076923077,73542.09865681468
East Africa,2017.9615384615386,73537.17625327506
East Africa,2018.0,73530.0
East Africa,2018.0384615384614,73526.0297611751
East Africa,2018.076923076923,73523.30645739863
East Africa,2018.1153846153845,73518.7250658306
East Africa,2018.1538461538462,73511.03594970772
East Africa,2018.1923076923076,73498.18186954172
East Africa,2018.2307692307693,73476.83455082569
East Africa,2018.2692307692307,73441.76723748565
East Africa,2018.3076923076924,73385.18278054497
East Africa,2018.3461538461538,73296.46087365762
East Africa,2018.3846153846155,73163.4208258038
East Africa,2018.423076923077,72976.70350873662
East Africa,2018.4615384615386,72737.61634554666
East Africa,2018.5,72465.0
East Africa,2018.5384615384614,72192.38365445334
East Africa,2018.576923076923,71953.29649126338
East Africa,2018.6153846153845,71766.5791741962
East Africa,2018.6538461538462,71633.53912634238
East Africa,2018.6923076923076,71544.81721945503
East Africa,2018.7307692307693,71488.23276251435
East Africa,2018.7692307692307,71453.16544917431
East Africa,2018.8076923076924,71431.81813045828
East Africa,2018.8461538461538,71418.96405029228
East Africa,2018.8846153846155,71411.2749341694
East Africa,2018.923076923077,71406.69354260137
East Africa,2018.9615384615386,71403.9702388249
Other,1990.0,200.0
Other,1990.0384615384614,200.0
Other,1990.076923076923,200.0
Other,1990.1153846153845,200.0
Other,1990.1538461538462,200.0
Other,1990.1923076923076,200.0
Other,1990.2307692307693,200.0
Other,1990.2692307692307,200.0
Other,1990.3076923076924,200.0
Other,1990.3461538461538,200.0
Other,1990.3846153846155,200.0
Other,1990.423076923077,200.0
Other,1990.4615384615386,200.0
Other,1990.5,200.0
Other,1990.5384615384614,200.0
Other,1990.576923076923,200.0
Other,1990.6153846153845,200.0
Other,1990.6538461538462,200.0
Other,1990.6923076923076,200.0
Other,1990.7307692307693,200.0
Other,1990.7692307692307,200.0
Other,1990.8076923076924,200.0
Other,1990.8461538461538,200.0
Other,1990.8846153846155,200.0
Other,1990.923076923077,200.0
Other,1990.9615384615386,200.0
Other,1991.0,200.0
Other,1991.0384615384614,200.0
Other,1991.076923076923,200.0
Other,1991.1153846153845,200.0
Other,1991.1538461538462,200.0
Other,1991.1923076923076,200.0
Other,1991.2307692307693,200.0
Other,1991.2692307692307,200.0
Other,1991.3076923076924,200.0
Other,1991.3461538461538,200.0
Other,1991.3846153846155,200.0
Other,1991.423076923077,200.0
Other,1991.4615384615386,200.0
Other,1991.5,200.0
Other,1991.5384615384614,200.0
Other,1991.576923076923,200.0
Other,1991.6153846153845,200.0
Other,1991.6538461538462,200.0
Other,1991.6923076923076,200.0
Other,1991.7307692307693,200.0
Other,1991.7692307692307,200.0
Other,1991.8076923076924,200.0
Other,1991.8461538461538,200.0
Other,1991.8846153846155,200.0
Other,1991.923076923077,200.0
Other,1991.9615384615386,200.0
Other,1992.0,200.0
Other,1992.0384615384614,200.0
Other,1992.076923076923,200.0
Other,1992.1153846153845,200.0
Other,1992.1538461538462,200.0
Other,1992.1923076923076,200.0
Other,1992.2307692307693,200.0
Other,1992.2692307692307,200.0
Other,1992.3076923076924,200.0
Other,1992.3461538461538,200.0
Other,1992.3846153846155,200.0
Other,1992.423076923077,200.0
Other,1992.4615384615386,200.0
Other,1992.5,200.0
Other,1992.5384615384614,200.0
Other,1992.576923076923,200.0
Other,1992.6153846153845,200.0
Other,1992.6538461538462,200.0
Other,1992.6923076923076,200.0
Other,1992.7307692307693,200.0
Other,1992.7692307692307,200.0
Other,1992.8076923076924,200.0
Other,1992.8461538461538,200.0
Other,1992.8846153846155,200.0
Other,1992.923076923077,200.0
Other,1992.9615384615386,200.0
Other,1993.0,200.0
Other,1993.0384615384614,200.0
Other,1993.076923076923,200.0
Other,1993.1153846153845,200.0
Other,1993.1538461538462,200.0
Other,1993.1923076923076,200.0
Other,1993.2307692307693,200.0
Other,1993.2692307692307,200.0
Other,1993.3076923076924,200.0
Other,1993.3461538461538,200.0
Other,1993.3846153846155,200.0
Other,1993.423076923077,200.0
Other,1993.4615384615386,200.0
Other,1993.5,200.0
Other,1993.5384615384614,200.0
Other,1993.576923076923,200.0
Other,1993.6153846153845,200.0
Other,1993.6538461538462,200.0
Other,1993.6923076923076,200.0
Other,1993.7307692307693,200.0
Other,1993.7692307692307,200.0
Other,1993.8076923076924,200.0
Other,1993.8461538461538,200.0
Other,1993.8846153846155,200.0
Other,1993.923076923077,200.0
Other,1993.9615384615386,200.0
Other,1994.0,200.0
Other,1994.0384615384614,200.1863961889625
Other,1994.076923076923,200.3142508263551
Other,1994.1153846153845,200.5293396323659
Other,1994.1538461538462,200.89033099963805
Other,1994.1923076923076,201.49380894170346
Other,1994.2307692307693,202.49603047766732
Other,1994.2692307692307,204.1423832166363
Other,1994.3076923076924,206.79893049084671
Other,1994.3461538461538,210.96427823203663
Other,1994.3846153846155,217.21028986836643
Other,1994.423076923077,225.97636109217748
Other,1994.4615384615386,237.20111053771586
Other,1994.5,250.00000000000009
Other,1994.5384615384614,262.7988894622843
Other,1994.576923076923,274.02363890782266
Other,1994.6153846153845,282.7897101316337
Other,1994.6538461538462,289.0357217679634
Other,1994.6923076923076,293.2010695091533
Other,1994.7307692307693,295.8576167833637
Other,1994.7692307692307,297.5039695223327
Other,1994.8076923076924,298.5061910582965
Other,1994.8461538461538,299.1096690003619
Other,1994.8846153846155,299.4706603676341
Other,1994.923076923077,299.6857491736449
Other,1994.9615384615386,299.8136038110375
Other,1995.0,300.0
Other,1995.0384615384614,300.0
Other,1995.076923076923,300.0
Other,1995.1153846153845,300.0
Other,1995.1538461538462,300.0
Other,1995.1923076923076,300.0
Other,1995.2307692307693,300.0
Other,1995.2692307692307,300.0
Other,1995.3076923076924,300.0
Other,1995.3461538461538,300.0
Other,1995.3846153846155,300.0
Other,1995.423076923077,300.0
Other,1995.4615384615386,300.0
Other,1995.5,300.0
Other,1995.5384615384614,300.0
Other,1995.576923076923,300.0
Other,1995.6153846153845,300.0
Other,1995.6538461538462,300.0
Other,1995.6923076923076,300.0
Other,1995.7307692307693,300.0
Other,1995.7692307692307,300.0
Other,1995.8076923076924,300.0
Other,1995.8461538461538,300.0
Other,1995.8846153846155,300.0
Other,1995.923076923077,300.0
Other,1995.9615384615386,300.0
Other,1996.0,300.0
Other,1996.0384615384614,300.0
Other,1996.076923076923,300.0
Other,1996.1153846153845,300.0
Other,1996.1538461538462,300.0
Other,1996.1923076923076,300.0
Other,1996.2307692307693,300.0
Other,1996.2692307692307,300.0
Other,1996.3076923076924,300.0
Other,1996.3461538461538,300.0
Other,1996.3846153846155,300.0
Other,1996.423076923077,300.0
Other,1996.4615384615386,300.0
Other,1996.5,300.0
Other,1996.5384615384614,300.0
Other,1996.576923076923,300.0
Other,1996.6153846153845,300.0
Other,1996.6538461538462,300.0
Other,1996.6923076923076,300.0
Other,1996.7307692307693,300.0
Other,1996.7692307692307,300.0
Other,1996.8076923076924,300.0
Other,1996.8461538461538,300.0
Other,1996.8846153846155,300.0
Other,1996.923076923077,300.0
Other,1996.9615384615386,300.0
Other,1997.0,300.0
Other,1997.0384615384614,300.0
Other,1997.076923076923,300.0
Other,1997.1153846153845,300.0
Other,1997.1538461538462,300.0
Other,1997.1923076923076,300.0
Other,1997.2307692307693,300.0
Other,1997.2692307692307,300.0
Other,1997.3076923076924,300.0
Other,1997.3461538461538,300.0
Other,1997.3846153846155,300.0
Other,1997.423076923077,300.0
Other,1997.4615384615386,300.0
Other,1997.5,300.0
Other,1997.5384615384614,300.0
Other,1997.576923076923,300.0
Other,1997.6153846153845,300.0
Other,1997.6538461538462,300.0
Other,1997.6923076923076,300.0
Other,1997.7307692307693,300.0
Other,1997.7692307692307,300.0
Other,1997.8076923076924,300.0
Other,1997.8461538461538,300.0
Other,1997.8846153846155,300.0
Other,1997.923076923077,300.0
Other,1997.9615384615386,300.0
Other,1998.0,300.0
Other,1998.0384615384614,300.0
Other,1998.076923076923,300.0
Other,1998.1153846153845,300.0
Other,1998.1538461538462,300.0
Other,1998.1923076923076,300.0
Other,1998.2307692307693,300.0
Other,1998.2692307692307,300.0
Other,1998.3076923076924,300.0
Other,1998.3461538461538,300.0
Other,1998.3846153846155,300.0
Other,1998.423076923077,300.0
Other,1998.4615384615386,300.0
Other,1998.5,300.0
Other,1998.5384615384614,300.0
Other,1998.576923076923,300.0
Other,1998.6153846153845,300.0
Other,1998.6538461538462,300.0
Other,1998.6923076923076,300.0
Other,1998.7307692307693,300.0
Other,1998.7692307692307,300.0
Other,1998.8076923076924,300.0
Other,1998.8461538461538,300.0
Other,1998.8846153846155,300.0
Other,1998.923076923077,300.0
Other,1998.9615384615386,300.0
Other,1999.0,300.0
Other,1999.0384615384614,300.0
Other,1999.076923076923,300.0
Other,1999.1153846153845,300.0
Other,1999.1538461538462,300.0
Other,1999.1923076923076,300.0
Other,1999.2307692307693,300.0
Other,1999.2692307692307,300.0
Other,1999.3076923076924,300.0
Other,1999.3461538461538,300.0
Other,1999.3846153846155,300.0
Other,1999.423076923077,300.0
Other,1999.4615384615386,300.0
Other,1999.5,300.0
Other,1999.5384615384614,300.0
Other,1999.576923076923,300.0
Other,1999.6153846153845,300.0
Other,1999.6538461538462,300.0
Other,1999.6923076923076,300.0
Other,1999.7307692307693,300.0
Other,1999.7692307692307,300.0
Other,1999.8076923076924,300.0
Other,1999.8461538461538,300.0
Other,1999.8846153846155,300.0
Other,1999.923076923077,300.0
Other,1999.9615384615386,300.0
Other,2000.0,300.0
Other,2000.0384615384614,300.1863961889625
Other,2000.076923076923,300.3142508263551
Other,2000.1153846153845,300.5293396323659
Other,2000.1538461538462,300.8903309996381
Other,2000.1923076923076,301.4938089417035
Other,2000.2307692307693,302.4960304776673
Other,2000.2692307692307,304.1423832166363
Other,2000.3076923076924,306.7989304908467
Other,2000.3461538461538,310.96427823203663
Other,2000.3846153846155,317.21028986836643
Other,2000.423076923077,325.97636109217746
Other,2000.4615384615386,337.20111053771586
Other,2000.5,350.0000000000001
Other,2000.5384615384614,362.7988894622843
Other,2000.576923076923,374.02363890782266
Other,2000.6153846153845,382.7897101316337
Other,2000.6538461538462,389.0357217679634
Other,2000.6923076923076,393.2010695091533
Other,2000.7307692307693,395.8576167833637
Other,2000.7692307692307,397.5039695223327
Other,2000.8076923076924,398.5061910582965
Other,2000.8461538461538,399.1096690003619
Other,2000.8846153846155,399.4706603676341
Other,2000.923076923077,399.6857491736449
Other,2000.9615384615386,399.8136038110375
Other,2001.0,400.0
Other,2001.0384615384614,400.0
Other,2001.076923076923,400.0
Other,2001.1153846153845,400.0
Other,2001.1538461538462,400.0
Other,2001.1923076923076,400.0
Other,2001.2307692307693,400.0
Other,2001.2692307692307,400.0
Other,2001.3076923076924,400.0
Other,2001.3461538461538,400.0
Other,2001.3846153846155,400.0
Other,2001.423076923077,400.0
Other,2001.4615384615386,400.0
Other,2001.5,400.0
Other,2001.5384615384614,400.0
Other,2001.576923076923,400.0
Other,2001.6153846153845,400.0
Other,2001.6538461538462,400.0
Other,2001.6923076923076,400.0
Other,2001.7307692307693,400.0
Other,2001.7692307692307,400.0
Other,2001.8076923076924,400.0
Other,2001.8461538461538,400.0
Other,2001.8846153846155,400.0
Other,2001.923076923077,400.0
Other,2001.9615384615386,400.0
Other,2002.0,400.0
Other,2002.0384615384614,400.5591885668875
Other,2002.076923076923,400.9427524790653
Other,2002.1153846153845,401.5880188970977
Other,2002.1538461538462,402.6709929989142
Other,2002.1923076923076,404.4814268251104
Other,2002.2307692307693,407.48809143300196
Other,2002.2692307692307,412.42714964990887
Other,2002.3076923076924,420.39679147254014
Other,2002.3461538461538,432.8928346961099
Other,2002.3846153846155,451.63086960509924
Other,2002.423076923077,477.9290832765324
Other,2002.4615384615386,511.60333161314753
Other,2002.5,550.0000000000002
Other,2002.5384615384614,588.396668386853
Other,2002.576923076923,622.0709167234679
Other,2002.6153846153845,648.369130394901
Other,2002.6538461538462,667.1071653038903
Other,2002.6923076923076,679.6032085274599
Other,2002.7307692307693,687.5728503500911
Other,2002.7692307692307,692.511908566998
Other,2002.8076923076924,695.5185731748896
Other,2002.8461538461538,697.3290070010858
Other,2002.8846153846155,698.4119811029022
Other,2002.923076923077,699.0572475209347
Other,2002.9615384615386,699.4408114331125
Other,2003.0,700.0
Other,2003.0384615384614,700.0
Other,2003.076923076923,700.0
Other,2003.1153846153845,700.0
Other,2003.1538461538462,700.0
Other,2003.1923076923076,700.0
Other,2003.2307692307693,700.0
Other,2003.2692307692307,700.0
Other,2003.3076923076924,700.0
Other,2003.3461538461538,700.0
Other,2003.3846153846155,700.0
Other,2003.423076923077,700.0
Other,2003.4615384615386,700.0
Other,2003.5,700.0
Other,2003.5384615384614,700.0
Other,2003.576923076923,700.0
Other,2003.6153846153845,700.0
Other,2003.6538461538462,700.0
Other,2003.6923076923076,700.0
Other,2003.7307692307693,700.0
Other,2003.7692307692307,700.0
Other,2003.8076923076924,700.0
Other,2003.8461538461538,700.0
Other,2003.8846153846155,700.0
Other,2003.923076923077,700.0
Other,2003.9615384615386,700.0
Other,2004.0,700.0
Other,2004.0384615384614,699.25441524415
Other,2004.076923076923,698.7429966945796
Other,2004.1153846153845,697.8826414705364
Other,2004.1538461538462,696.4386760014478
Other,2004.1923076923076,694.0247642331861
Other,2004.2307692307693,690.0158780893307
Other,2004.2692307692307,683.4304671334548
Other,2004.3076923076924,672.8042780366131
Other,2004.3461538461538,656.1428870718535
Other,2004.3846153846155,631.1588405265343
Other,2004.423076923077,596.0945556312901
Other,2004.4615384615386,551.1955578491365
Other,2004.5,499.99999999999966
Other,2004.5384615384614,448.8044421508627
Other,2004.576923076923,403.90544436870937
Other,2004.6153846153845,368.84115947346527
Other,2004.6538461538462,343.85711292814625
Other,2004.6923076923076,327.19572196338675
Other,2004.7307692307693,316.5695328665451
Other,2004.7692307692307,309.9841219106692
Other,2004.8076923076924,305.97523576681385
Other,2004.8461538461538,303.5613239985522
Other,2004.8846153846155,302.1173585294636
Other,2004.923076923077,301.25700330542037
Other,2004.9615384615386,300.74558475585
Other,2005.0,300.0
Other,2005.0384615384614,300.0
Other,2005.076923076923,300.0
Other,2005.1153846153845,300.0
Other,2005.1538461538462,300.0
Other,2005.1923076923076,300.0
Other,2005.2307692307693,300.0
Other,2005.2692307692307,300.0
Other,2005.3076923076924,300.0
Other,2005.3461538461538,300.0
Other,2005.3846153846155,300.0
Other,2005.423076923077,300.0
Other,2005.4615384615386,300.0
Other,2005.5,300.0
Other,2005.5384615384614,300.0
Other,2005.576923076923,300.0
Other,2005.6153846153845,300.0
Other,2005.6538461538462,300.0
Other,2005.6923076923076,300.0
Other,2005.7307692307693,300.0
Other,2005.7692307692307,300.0
Other,2005.8076923076924,300.0
Other,2005.8461538461538,300.0
Other,2005.8846153846155,300.0
Other,2005.923076923077,300.0
Other,2005.9615384615386,300.0
Other,2006.0,300.0
Other,2006.0384615384614,300.0
Other,2006.076923076923,300.0
Other,2006.1153846153845,300.0
Other,2006.1538461538462,300.0
Other,2006.1923076923076,300.0
Other,2006.2307692307693,300.0
Other,2006.2692307692307,300.0
Other,2006.3076923076924,300.0
Other,2006.3461538461538,300.0
Other,2006.3846153846155,300.0
Other,2006.423076923077,300.0
Other,2006.4615384615386,300.0
Other,2006.5,300.0
Other,2006.5384615384614,300.0
Other,2006.576923076923,300.0
Other,2006.6153846153845,300.0
Other,2006.6538461538462,300.0
Other,2006.6923076923076,300.0
Other,2006.7307692307693,300.0
Other,2006.7692307692307,300.0
Other,2006.8076923076924,300.0
Other,2006.8461538461538,300.0
Other,2006.8846153846155,300.0
Other,2006.923076923077,300.0
Other,2006.9615384615386,300.0
Other,2007.0,300.0
Other,2007.0384615384614,300.0
Other,2007.076923076923,300.0
Other,2007.1153846153845,300.0
Other,2007.1538461538462,300.0
Other,2007.1923076923076,300.0
Other,2007.2307692307693,300.0
Other,2007.2692307692307,300.0
Other,2007.3076923076924,300.0
Other,2007.3461538461538,300.0
Other,2007.3846153846155,300.0
Other,2007.423076923077,300.0
Other,2007.4615384615386,300.0
Other,2007.5,300.0
Other,2007.5384615384614,300.0
Other,2007.576923076923,300.0
Other,2007.6153846153845,300.0
Other,2007.6538461538462,300.0
Other,2007.6923076923076,300.0
Other,2007.7307692307693,300.0
Other,2007.7692307692307,300.0
Other,2007.8076923076924,300.0
Other,2007.8461538461538,300.0
Other,2007.8846153846155,300.0
Other,2007.923076923077,300.0
Other,2007.9615384615386,300.0
Other,2008.0,300.0
Other,2008.0384615384614,300.0
Other,2008.076923076923,300.0
Other,2008.1153846153845,300.0
Other,2008.1538461538462,300.0
Other,2008.1923076923076,300.0
Other,2008.2307692307693,300.0
Other,2008.2692307692307,300.0
Other,2008.3076923076924,300.0
Other,2008.3461538461538,300.0
Other,2008.3846153846155,300.0
Other,2008.423076923077,300.0
Other,2008.4615384615386,300.0
Other,2008.5,300.0
Other,2008.5384615384614,300.0
Other,2008.576923076923,300.0
Other,2008.6153846153845,300.0
Other,2008.6538461538462,300.0
Other,2008.6923076923076,300.0
Other,2008.7307692307693,300.0
Other,2008.7692307692307,300.0
Other,2008.8076923076924,300.0
Other,2008.8461538461538,300.0
Other,2008.8846153846155,300.0
Other,2008.923076923077,300.0
Other,2008.9615384615386,300.0
Other,2009.0,300.0
Other,2009.0384615384614,300.0
Other,2009.076923076923,300.0
Other,2009.1153846153845,300.0
Other,2009.1538461538462,300.0
Other,2009.1923076923076,300.0
Other,2009.2307692307693,300.0
Other,2009.2692307692307,300.0
Other,2009.3076923076924,300.0
Other,2009.3461538461538,300.0
Other,2009.3846153846155,300.0
Other,2009.423076923077,300.0
Other,2009.4615384615386,300.0
Other,2009.5,300.0
Other,2009.5384615384614,300.0
Other,2009.576923076923,300.0
Other,2009.6153846153845,300.0
Other,2009.6538461538462,300.0
Other,2009.6923076923076,300.0
Other,2009.7307692307693,300.0
Other,2009.7692307692307,300.0
Other,2009.8076923076924,300.0
Other,2009.8461538461538,300.0
Other,2009.8846153846155,300.0
Other,2009.923076923077,300.0
Other,2009.9615384615386,300.0
Other,2010.0,300.0
Other,2010.0384615384614,300.0
Other,2010.076923076923,300.0
Other,2010.1153846153845,300.0
Other,2010.1538461538462,300.0
Other,2010.1923076923076,300.0
Other,2010.2307692307693,300.0
Other,2010.2692307692307,300.0
Other,2010.3076923076924,300.0
Other,2010.3461538461538,300.0
Other,2010.3846153846155,300.0
Other,2010.423076923077,300.0
Other,2010.4615384615386,300.0
Other,2010.5,300.0
Other,2010.5384615384614,300.0
Other,2010.576923076923,300.0
Other,2010.6153846153845,300.0
Other,2010.6538461538462,300.0
Other,2010.6923076923076,300.0
Other,2010.7307692307693,300.0
Other,2010.7692307692307,300.0
Other,2010.8076923076924,300.0
Other,2010.8461538461538,300.0
Other,2010.8846153846155,300.0
Other,2010.923076923077,300.0
Other,2010.9615384615386,300.0
Other,2011.0,300.0
Other,2011.0384615384614,300.0
Other,2011.076923076923,300.0
Other,2011.1153846153845,300.0
