type,year,spend
TV,2013.2727272727273,63009942419.11199
TV,2013.3181818181818,63075219600.56531
TV,2013.3636363636363,63170432838.85237
TV,2013.409090909091,63300725780.58321
TV,2013.4545454545455,63464276247.21001
TV,2013.5,63648700000.0
TV,2013.5454545454545,63833123752.78999
TV,2013.590909090909,63996674219.41679
TV,2013.6363636363637,64126967161.14763
TV,2013.6818181818182,64222180399.43469
TV,2013.7272727272727,64287457580.88801
TV,2013.7727272727273,64330276634.99458
TV,2013.8181818181818,64357555780.48846
TV,2013.8636363636363,64374612767.79709
TV,2013.909090909091,64385153664.39832
TV,2013.9545454545455,64391620566.508026
TV,2014.0,64401700000.0
TV,2014.0454545454545,64408261671.046165
TV,2014.090909090909,64412471598.55503
TV,2014.1363636363637,64419333680.24683
TV,2014.1818181818182,64430437711.02863
TV,2014.2272727272727,64448196326.063286
TV,2014.2727272727273,64476071359.692825
TV,2014.3181818181818,64518566544.75048
TV,2014.3636363636363,64580549983.53975
TV,2014.409090909091,64665370169.51115
TV,2014.4545454545455,64771840871.689705
TV,2014.5,64891900000.0
TV,2014.5454545454545,65011959128.310295
TV,2014.590909090909,65118429830.48885
TV,2014.6363636363637,65203250016.46025
TV,2014.6818181818182,65265233455.24952
TV,2014.7272727272727,65307728640.307175
TV,2014.7727272727273,65335603673.936714
TV,2014.8181818181818,65353362288.97137
TV,2014.8636363636363,65364466319.75317
TV,2014.909090909091,65371328401.44497
TV,2014.9545454545455,65375538328.953835
TV,2015.0,65382100000.0
TV,2015.0454545454545,65395873887.20218
TV,2015.090909090909,65404711127.93376
TV,2015.1363636363637,65419115620.10198
TV,2015.1818181818182,65442424570.88629
TV,2015.2272727272727,65479702446.999435
TV,2015.2727272727273,65538216134.48372
TV,2015.3181818181818,65627419613.521515
TV,2015.3636363636363,65757531727.993484
TV,2015.409090909091,65935581445.17945
TV,2015.4545454545455,66159078696.38658
TV,2015.5,66411100000.0
TV,2015.5454545454545,66663121303.61342
TV,2015.590909090909,66886618554.82055
TV,2015.6363636363637,67064668272.006516
TV,2015.6818181818182,67194780386.478485
TV,2015.7272727272727,67283983865.51628
TV,2015.7727272727273,67342497553.000565
TV,2015.8181818181818,67379775429.11371
TV,2015.8636363636363,67403084379.89802
TV,2015.909090909091,67417488872.06624
TV,2015.9545454545455,67426326112.79782
TV,2016.0,67440100000.0
TV,2016.0454545454545,67432376450.03338
TV,2016.090909090909,67427421068.20429
TV,2016.1363636363637,67419343913.70374
TV,2016.1818181818182,67406273685.71294
TV,2016.2272727272727,67385370542.35309
TV,2016.2727272727273,67352559660.255486
TV,2016.3181818181818,67302539827.98647
TV,2016.3636363636363,67229580945.527466
TV,2016.409090909091,67129741599.73903
TV,2016.4545454545455,67004418068.20694
TV,2016.5,66863100000.0
TV,2016.5454545454545,66721781931.79306
TV,2016.590909090909,66596458400.26097
TV,2016.6363636363637,66496619054.472534
TV,2016.6818181818182,66423660172.01353
TV,2016.7272727272727,66373640339.744514
TV,2016.7727272727273,66340829457.64691
TV,2016.8181818181818,66319926314.28706
TV,2016.8636363636363,66306856086.29626
TV,2016.909090909091,66298778931.79571
TV,2016.9545454545455,66293823549.96662
TV,2017.0,66286100000.0
TV,2017.0454545454545,66276407413.29145
TV,2017.090909090909,66270188709.68237
TV,2017.1363636363637,66260052370.7329
TV,2017.1818181818182,66243650027.42589
TV,2017.2272727272727,66217417850.46425
TV,2017.2727272727273,66176242183.69324
TV,2017.3181818181818,66113470328.32757
TV,2017.3636363636363,66021911356.42364
TV,2017.409090909091,65896619033.571976
TV,2017.4545454545455,65739345603.446526
TV,2017.5,65562000000.0
TV,2017.5454545454545,65384654396.553474
TV,2017.590909090909,65227380966.428024
TV,2017.6363636363637,65102088643.57636
TV,2017.6818181818182,65010529671.67243
TV,2017.7272727272727,64947757816.30676
TV,2017.7727272727273,64906582149.53575
TV,2017.8181818181818,64880349972.57411
TV,2017.8636363636363,64863947629.2671
TV,2017.909090909091,64853811290.31763
TV,2017.9545454545455,64847592586.70855
TV,2018.0,64837900000.0
TV,2018.0454545454545,64838977548.99881
TV,2018.090909090909,64839668897.76353
TV,2018.1363636363637,64840795779.803894
TV,2018.1818181818182,64842619269.15097
TV,2018.2272727272727,64845535565.58159
TV,2018.2727272727273,64850113166.98342
TV,2018.3181818181818,64857091670.445564
TV,2018.3636363636363,64867270509.332825
TV,2018.409090909091,64881199568.84057
TV,2018.4545454545455,64898684047.6765
TV,2018.5,64918400000.0
TV,2018.5454545454545,64938115952.3235
TV,2018.590909090909,64955600431.15943
TV,2018.6363636363637,64969529490.667175
TV,2018.6818181818182,64979708329.554436
TV,2018.7272727272727,64986686833.01658
TV,2018.7727272727273,64991264434.41841
TV,2018.8181818181818,64994180730.84903
TV,2018.8636363636363,64996004220.196106
TV,2018.909090909091,64997131102.23647
TV,2018.9545454545455,64997822451.00119
TV,2019.0,64998900000.0
TV,2019.0454545454545,64915650304.49319
TV,2019.090909090909,64862237815.3951
TV,2019.1363636363637,64775176728.765526
TV,2019.1818181818182,64634296886.57618
TV,2019.2272727272727,64408988533.89352
TV,2019.2727272727273,64055330441.98776
TV,2019.3181818181818,63516182534.13569
TV,2019.3636363636363,62729781879.58225
TV,2019.409090909091,61653645236.14718
TV,2019.4545454545455,60302822637.08739
TV,2019.5,58779600000.0
TV,2019.5454545454545,57256377362.91261
TV,2019.590909090909,55905554763.85282
TV,2019.6363636363637,54829418120.41774
TV,2019.6818181818182,54043017465.86431
TV,2019.7272727272727,53503869558.01224
TV,2019.7727272727273,53150211466.106476
TV,2019.8181818181818,52924903113.42382
TV,2019.8636363636363,52784023271.234474
TV,2019.909090909091,52696962184.6049
TV,2019.9545454545455,52643549695.506805
TV,2020.0,52560300000.0
TV,2020.0454545454545,52564466299.70037
TV,2020.090909090909,52567139371.787544
TV,2020.1363636363637,52571496415.7014
TV,2020.1818181818182,52578546863.64272
TV,2020.2272727272727,52589822606.05303
TV,2020.2727272727273,52607521717.063225
TV,2020.3181818181818,52634503818.95877
TV,2020.3636363636363,52673859888.56946
TV,2020.409090909091,52727716034.80282
TV,2020.4545454545455,52795319066.32684
TV,2020.5,52871550000.0
TV,2020.5454545454545,52947780933.67316
TV,2020.590909090909,53015383965.19718
TV,2020.6363636363637,53069240111.43054
TV,2020.6818181818182,53108596181.04123
TV,2020.7272727272727,53135578282.936775
TV,2020.7727272727273,53153277393.94697
TV,2020.8181818181818,53164553136.35728
TV,2020.8636363636363,53171603584.2986
TV,2020.909090909091,53175960628.212456
TV,2020.9545454545455,53178633700.29963
TV,2021.0,53182800000.0
TV,2021.0454545454545,53171079479.461395
TV,2021.090909090909,53163559666.06531
TV,2021.1363636363637,53151302549.11439
TV,2021.1818181818182,53131468421.508224
TV,2021.2272727272727,53099747810.89144
TV,2021.2727272727273,53049957155.1468
TV,2021.3181818181818,52974051842.954865
TV,2021.3636363636363,52863336422.71031
TV,2021.409090909091,52711829782.896866
TV,2021.4545454545455,52521650780.80069
TV,2021.5,52307200000.0
TV,2021.5454545454545,52092749219.19931
TV,2021.590909090909,51902570217.103134
TV,2021.6363636363637,51751063577.28969
TV,2021.6818181818182,51640348157.045135
TV,2021.7272727272727,51564442844.8532
TV,2021.7727272727273,51514652189.10855
TV,2021.8181818181818,51482931578.491776
TV,2021.8636363636363,51463097450.88561
TV,2021.909090909091,51450840333.93469
TV,2021.9545454545455,51443320520.538605
TV,2022.0,51431600000.0
TV,2022.0454545454545,51435773661.83639
TV,2022.090909090909,51438451457.42444
TV,2022.1363636363637,51442816200.532364
TV,2022.1818181818182,51449879107.09654
TV,2022.2272727272727,51461174774.51353
TV,2022.2727272727273,51478905161.06125
TV,2022.3181818181818,51505934942.17299
TV,2022.3636363636363,51545360556.645645
TV,2022.409090909091,51599311870.366325
TV,2022.4545454545455,51667034361.06252
TV,2022.5,51743400000.0
TV,2022.5454545454545,51819765638.93748
TV,2022.590909090909,51887488129.633675
TV,2022.6363636363637,51941439443.354355
TV,2022.6818181818182,51980865057.82701
TV,2022.7272727272727,52007894838.93875
TV,2022.7727272727273,52025625225.48647
TV,2022.8181818181818,52036920892.90346
TV,2022.8636363636363,52043983799.467636
TV,2022.909090909091,52048348542.57556
TV,2022.9545454545455,52051026338.16361
TV,2023.0,52055200000.0
TV,2023.0454545454545,52056147038.405785
TV,2023.090909090909,52056754652.38223
TV,2023.1363636363637,52057745048.70963
TV,2023.1818181818182,52059347680.65131
TV,2023.2272727272727,52061910761.05463
TV,2023.2727272727273,52065933932.47301
TV,2023.3181818181818,52072067213.46613
TV,2023.3636363636363,52081013211.6186
TV,2023.409090909091,52093255211.123856
TV,2023.4545454545455,52108622004.63494
TV,2023.5,52125950000.0
TV,2023.5454545454545,52143277995.36506
TV,2023.590909090909,52158644788.876144
TV,2023.6363636363637,52170886788.3814
TV,2023.6818181818182,52179832786.53387
TV,2023.7272727272727,52185966067.52699
TV,2023.7727272727273,52189989238.94537
TV,2023.8181818181818,52192552319.34869
TV,2023.8636363636363,52194154951.29037
TV,2023.909090909091,52195145347.61777
TV,2023.9545454545455,52195752961.594215
TV,2024.0,52196700000.0
dummy_1,2012.0454545454545,88026582948.43584
dummy_2,2012.0454545454545,88026582948.43584
dummy_1,2012.090909090909,88007933708.15532
dummy_2,2012.090909090909,88007933708.15532
dummy_1,2012.1363636363637,87977535890.13464
dummy_2,2012.1363636363637,87977535890.13464
dummy_1,2012.1818181818182,87928346981.84685
dummy_2,2012.1818181818182,87928346981.84685
dummy_1,2012.2272727272727,87849679432.78983
dummy_2,2012.2272727272727,87849679432.78983
dummy_1,2012.2727272727273,87726197924.16774
dummy_2,2012.2727272727273,87726197924.16774
dummy_1,2012.3181818181818,87537951709.65794
dummy_2,2012.3181818181818,87537951709.65794
dummy_1,2012.3636363636363,87263375950.109
dummy_2,2012.3636363636363,87263375950.109
dummy_1,2012.409090909091,86887637406.99011
dummy_2,2012.409090909091,86887637406.99011
dummy_1,2012.4545454545455,86415990875.40967
dummy_2,2012.4545454545455,86415990875.40967
dummy_1,2012.5,85884150000.0
dummy_2,2012.5,85884150000.0
dummy_1,2012.5454545454545,85352309124.59033
dummy_2,2012.5454545454545,85352309124.59033
dummy_1,2012.590909090909,84880662593.00989
dummy_2,2012.590909090909,84880662593.00989
dummy_1,2012.6363636363637,84504924049.891
dummy_2,2012.6363636363637,84504924049.891
dummy_1,2012.6818181818182,84230348290.34206
dummy_2,2012.6818181818182,84230348290.34206
dummy_1,2012.7272727272727,84042102075.83224
dummy_2,2012.7272727272727,84042102075.83224
dummy_1,2012.7727272727273,83918620567.21017
dummy_2,2012.7727272727273,83918620567.21017
dummy_1,2012.8181818181818,83839953018.15315
dummy_2,2012.8181818181818,83839953018.15315
dummy_1,2012.8636363636363,83790764109.86536
dummy_2,2012.8636363636363,83790764109.86536
dummy_1,2012.909090909091,83760366291.84467
dummy_2,2012.909090909091,83760366291.84467
dummy_1,2012.9545454545455,83741717051.56416
dummy_2,2012.9545454545455,83741717051.56416
dummy_1,2013.0,83712650000.0
dummy_2,2013.0,83712650000.0
dummy_1,2013.0454545454545,83681333815.88272
dummy_2,2013.0454545454545,83681333815.88272
dummy_1,2013.090909090909,83661241546.08432
dummy_2,2013.090909090909,83661241546.08432
dummy_1,2013.1363636363637,83628491624.27687
dummy_2,2013.1363636363637,83628491624.27687
dummy_1,2013.1818181818182,83575496606.70287
dummy_2,2013.1818181818182,83575496606.70287
dummy_1,2013.2272727272727,83490741968.10852
dummy_2,2013.2272727272727,83490741968.10852
dummy_1,2013.2727272727273,83357705782.77159
dummy_2,2013.2727272727273,83357705782.77159
dummy_1,2013.3181818181818,83154893567.7124
dummy_2,2013.3181818181818,83154893567.7124
dummy_1,2013.3636363636363,82859071852.83386
dummy_2,2013.3636363636363,82859071852.83386
dummy_1,2013.409090909091,82454259642.33873
dummy_2,2013.409090909091,82454259642.33873
dummy_1,2013.4545454545455,81946118333.66003
dummy_2,2013.4545454545455,81946118333.66003
dummy_1,2013.5,81373125000.0
dummy_2,2013.5,81373125000.0
dummy_1,2013.5454545454545,80800131666.33997
dummy_2,2013.5454545454545,80800131666.33997
dummy_1,2013.590909090909,80291990357.66127
dummy_2,2013.590909090909,80291990357.66127
dummy_1,2013.6363636363637,79887178147.16614
dummy_2,2013.6363636363637,79887178147.16614
dummy_1,2013.6818181818182,79591356432.28758
dummy_2,2013.6818181818182,79591356432.28758
dummy_1,2013.7272727272727,79388544217.2284
dummy_2,2013.7272727272727,79388544217.2284
dummy_1,2013.7727272727273,79255508031.89148
dummy_2,2013.7727272727273,79255508031.89148
dummy_1,2013.8181818181818,79170753393.29713
dummy_2,2013.8181818181818,79170753393.29713
dummy_1,2013.8636363636363,79117758375.72313
dummy_2,2013.8636363636363,79117758375.72313
dummy_1,2013.909090909091,79085008453.91568
dummy_2,2013.909090909091,79085008453.91568
dummy_1,2013.9545454545455,79064916184.11728
dummy_2,2013.9545454545455,79064916184.11728
dummy_1,2014.0,79033600000.0
dummy_2,2014.0,79033600000.0
dummy_1,2014.0454545454545,78982037941.83676
dummy_2,2014.0454545454545,78982037941.83676
dummy_1,2014.090909090909,78948956044.62677
dummy_2,2014.090909090909,78948956044.62677
dummy_1,2014.1363636363637,78895033339.14156
dummy_2,2014.1363636363637,78895033339.14156
dummy_1,2014.1818181818182,78807777108.68001
dummy_2,2014.1818181818182,78807777108.68001
dummy_1,2014.2272727272727,78668228701.74637
dummy_2,2014.2272727272727,78668228701.74637
dummy_1,2014.2727272727273,78449184788.20734
dummy_2,2014.2727272727273,78449184788.20734
dummy_1,2014.3181818181818,78115254728.5955
dummy_2,2014.3181818181818,78115254728.5955
dummy_1,2014.3636363636363,77628184643.31964
dummy_2,2014.3636363636363,77628184643.31964
dummy_1,2014.409090909091,76961661842.69449
dummy_2,2014.409090909091,76961661842.69449
dummy_1,2014.4545454545455,76125007810.54565
dummy_2,2014.4545454545455,76125007810.54565
dummy_1,2014.5,75181575000.0
dummy_2,2014.5,75181575000.0
dummy_1,2014.5454545454545,74238142189.45435
dummy_2,2014.5454545454545,74238142189.45435
dummy_1,2014.590909090909,73401488157.30551
dummy_2,2014.590909090909,73401488157.30551
dummy_1,2014.6363636363637,72734965356.68036
dummy_2,2014.6363636363637,72734965356.68036
dummy_1,2014.6818181818182,72247895271.4045
dummy_2,2014.6818181818182,72247895271.4045
dummy_1,2014.7272727272727,71913965211.79266
dummy_2,2014.7272727272727,71913965211.79266
dummy_1,2014.7727272727273,71694921298.25363
dummy_2,2014.7727272727273,71694921298.25363
dummy_1,2014.8181818181818,71555372891.31999
dummy_2,2014.8181818181818,71555372891.31999
dummy_1,2014.8636363636363,71468116660.85844
dummy_2,2014.8636363636363,71468116660.85844
dummy_1,2014.909090909091,71414193955.37321
dummy_2,2014.909090909091,71414193955.37321
dummy_1,2014.9545454545455,71381112058.16324
dummy_2,2014.9545454545455,71381112058.16324
dummy_1,2015.0,71329550000.0
dummy_2,2015.0,71329550000.0
dummy_1,2015.0454545454545,71266753991.56035
dummy_2,2015.0454545454545,71266753991.56035
dummy_1,2015.090909090909,71226464461.42133
dummy_2,2015.090909090909,71226464461.42133
dummy_1,2015.1363636363637,71160793485.72017
dummy_2,2015.1363636363637,71160793485.72017
dummy_1,2015.1818181818182,71054526529.36386
dummy_2,2015.1818181818182,71054526529.36386
dummy_1,2015.2272727272727,70884574373.61783
dummy_2,2015.2272727272727,70884574373.61783
dummy_1,2015.2727272727273,70617806833.04169
dummy_2,2015.2727272727273,70617806833.04169
dummy_1,2015.3181818181818,70211122623.98137
dummy_2,2015.3181818181818,70211122623.98137
dummy_1,2015.3636363636363,69617933401.61066
dummy_2,2015.3636363636363,69617933401.61066
dummy_1,2015.409090909091,68806193666.92494
dummy_2,2015.409090909091,68806193666.92494
dummy_1,2015.4545454545455,67787255797.96796
dummy_2,2015.4545454545455,67787255797.96796
dummy_1,2015.5,66638275000.0
dummy_2,2015.5,66638275000.0
dummy_1,2015.5454545454545,65489294202.03204
dummy_2,2015.5454545454545,65489294202.03204
dummy_1,2015.590909090909,64470356333.07506
dummy_2,2015.590909090909,64470356333.07506
dummy_1,2015.6363636363637,63658616598.38934
dummy_2,2015.6363636363637,63658616598.38934
dummy_1,2015.6818181818182,63065427376.01863
dummy_2,2015.6818181818182,63065427376.01863
dummy_1,2015.7272727272727,62658743166.95831
dummy_2,2015.7272727272727,62658743166.95831
dummy_1,2015.7727272727273,62391975626.38217
dummy_2,2015.7727272727273,62391975626.38217
dummy_1,2015.8181818181818,62222023470.63614
dummy_2,2015.8181818181818,62222023470.63614
dummy_1,2015.8636363636363,62115756514.27983
dummy_2,2015.8636363636363,62115756514.27983
dummy_1,2015.909090909091,62050085538.578674
dummy_2,2015.909090909091,62050085538.578674
dummy_1,2015.9545454545455,62009796008.43965
dummy_2,2015.9545454545455,62009796008.43965
dummy_1,2016.0,61947000000.0
dummy_2,2016.0,61947000000.0
dummy_1,2016.0454545454545,61855695793.048355
dummy_2,2016.0454545454545,61855695793.048355
dummy_1,2016.090909090909,61797115579.286316
dummy_2,2016.090909090909,61797115579.286316
dummy_1,2016.1363636363637,61701631224.38666
dummy_2,2016.1363636363637,61701631224.38666
dummy_1,2016.1818181818182,61547121082.478455
dummy_2,2016.1818181818182,61547121082.478455
dummy_1,2016.2272727272727,61300013866.81798
dummy_2,2016.2272727272727,61300013866.81798
dummy_1,2016.2727272727273,60912138915.24118
dummy_2,2016.2727272727273,60912138915.24118
dummy_1,2016.3181818181818,60320827777.62816
dummy_2,2016.3181818181818,60320827777.62816
dummy_1,2016.3636363636363,59458341882.957504
dummy_2,2016.3636363636363,59458341882.957504
dummy_1,2016.409090909091,58278087682.59946
dummy_2,2016.409090909091,58278087682.59946
dummy_1,2016.4545454545455,56796571319.222275
dummy_2,2016.4545454545455,56796571319.222275
dummy_1,2016.5,55125975000.0
dummy_2,2016.5,55125975000.0
dummy_1,2016.5454545454545,53455378680.77771
dummy_2,2016.5454545454545,53455378680.77771
dummy_1,2016.590909090909,51973862317.40054
dummy_2,2016.590909090909,51973862317.40054
dummy_1,2016.6363636363637,50793608117.04251
dummy_2,2016.6363636363637,50793608117.04251
dummy_1,2016.6818181818182,49931122222.37186
dummy_2,2016.6818181818182,49931122222.37186
dummy_1,2016.7272727272727,49339811084.75882
dummy_2,2016.7272727272727,49339811084.75882
dummy_1,2016.7727272727273,48951936133.18201
dummy_2,2016.7727272727273,48951936133.18201
dummy_1,2016.8181818181818,48704828917.521545
dummy_2,2016.8181818181818,48704828917.521545
dummy_1,2016.8636363636363,48550318775.61334
dummy_2,2016.8636363636363,48550318775.61334
dummy_1,2016.909090909091,48454834420.713715
dummy_2,2016.909090909091,48454834420.713715
dummy_1,2016.9545454545455,48396254206.95163
dummy_2,2016.9545454545455,48396254206.95163
dummy_1,2017.0,48304950000.0
dummy_2,2017.0,48304950000.0
dummy_1,2017.0454545454545,48213307134.791595
dummy_2,2017.0454545454545,48213307134.791595
dummy_1,2017.090909090909,48154509639.9892
dummy_2,2017.090909090909,48154509639.9892
dummy_1,2017.1363636363637,48058671122.16257
dummy_2,2017.1363636363637,48058671122.16257
dummy_1,2017.1818181818182,47903587883.60245
dummy_2,2017.1818181818182,47903587883.60245
dummy_1,2017.2272727272727,47655564117.63519
dummy_2,2017.2272727272727,47655564117.63519
dummy_1,2017.2727272727273,47266250491.33212
dummy_2,2017.2727272727273,47266250491.33212
dummy_1,2017.3181818181818,46672746109.773865
dummy_2,2017.3181818181818,46672746109.773865
dummy_1,2017.3636363636363,45807061151.45291
dummy_2,2017.3636363636363,45807061151.45291
dummy_1,2017.409090909091,44622429246.67813
dummy_2,2017.409090909091,44622429246.67813
dummy_1,2017.4545454545455,43135417761.38107
dummy_2,2017.4545454545455,43135417761.38107
dummy_1,2017.5,41458625000.0
dummy_2,2017.5,41458625000.0
dummy_1,2017.5454545454545,39781832238.61893
dummy_2,2017.5454545454545,39781832238.61893
dummy_1,2017.590909090909,38294820753.32187
dummy_2,2017.590909090909,38294820753.32187
dummy_1,2017.6363636363637,37110188848.54709
dummy_2,2017.6363636363637,37110188848.54709
dummy_1,2017.6818181818182,36244503890.226135
dummy_2,2017.6818181818182,36244503890.226135
dummy_1,2017.7272727272727,35650999508.66788
dummy_2,2017.7272727272727,35650999508.66788
dummy_1,2017.7727272727273,35261685882.36481
dummy_2,2017.7727272727273,35261685882.36481
dummy_1,2017.8181818181818,35013662116.39755
dummy_2,2017.8181818181818,35013662116.39755
dummy_1,2017.8636363636363,34858578877.83743
dummy_2,2017.8636363636363,34858578877.83743
dummy_1,2017.909090909091,34762740360.0108
dummy_2,2017.909090909091,34762740360.0108
dummy_1,2017.9545454545455,34703942865.208405
dummy_2,2017.9545454545455,34703942865.208405
dummy_1,2018.0,34612300000.0
dummy_2,2018.0,34612300000.0
dummy_1,2018.0454545454545,34503101452.17462
dummy_2,2018.0454545454545,34503101452.17462
dummy_1,2018.090909090909,34433040340.12201
dummy_2,2018.090909090909,34433040340.12201
dummy_1,2018.1363636363637,34318842394.12149
dummy_2,2018.1363636363637,34318842394.12149
dummy_1,2018.1818181818182,34134050436.730103
dummy_2,2018.1818181818182,34134050436.730103
dummy_1,2018.2272727272727,33838513680.996765
dummy_2,2018.2272727272727,33838513680.996765
dummy_1,2018.2727272727273,33374620692.227386
dummy_2,2018.2727272727273,33374620692.227386
dummy_1,2018.3181818181818,32667420885.163727
dummy_2,2018.3181818181818,32667420885.163727
dummy_1,2018.3636363636363,31635899881.232666
dummy_2,2018.3636363636363,31635899881.232666
dummy_1,2018.409090909091,30224332451.353577
dummy_2,2018.409090909091,30224332451.353577
dummy_1,2018.4545454545455,28452459710.09012
dummy_2,2018.4545454545455,28452459710.09012
dummy_1,2018.5,26454450000.0
dummy_2,2018.5,26454450000.0
dummy_1,2018.5454545454545,24456440289.90988
dummy_2,2018.5454545454545,24456440289.90988
dummy_1,2018.590909090909,22684567548.646423
dummy_2,2018.590909090909,22684567548.646423
dummy_1,2018.6363636363637,21273000118.767365
dummy_2,2018.6363636363637,21273000118.767365
dummy_1,2018.6818181818182,20241479114.836273
dummy_2,2018.6818181818182,20241479114.836273
dummy_1,2018.7272727272727,19534279307.772583
dummy_2,2018.7272727272727,19534279307.772583
dummy_1,2018.7727272727273,19070386319.003204
dummy_2,2018.7727272727273,19070386319.003204
dummy_1,2018.8181818181818,18774849563.269897
dummy_2,2018.8181818181818,18774849563.269897
dummy_1,2018.8636363636363,18590057605.87848
dummy_2,2018.8636363636363,18590057605.87848
dummy_1,2018.909090909091,18475859659.87799
dummy_2,2018.909090909091,18475859659.87799
dummy_1,2018.9545454545455,18405798547.82538
dummy_2,2018.9545454545455,18405798547.82538
dummy_1,2019.0,18296600000.0
dummy_2,2019.0,18296600000.0
dummy_1,2019.0454545454545,18408925447.77716
dummy_2,2019.0454545454545,18408925447.77716
dummy_1,2019.090909090909,18480992759.474976
dummy_2,2019.090909090909,18480992759.474976
dummy_1,2019.1363636363637,18598460763.17279
dummy_2,2019.1363636363637,18598460763.17279
dummy_1,2019.1818181818182,18788544237.47693
dummy_2,2019.1818181818182,18788544237.47693
dummy_1,2019.2272727272727,19092543686.951782
dummy_2,2019.2272727272727,19092543686.951782
dummy_1,2019.2727272727273,19569720249.478516
dummy_2,2019.2727272727273,19569720249.478516
dummy_1,2019.3181818181818,20297170720.005005
dummy_2,2019.3181818181818,20297170720.005005
dummy_1,2019.3636363636363,21358229323.489685
dummy_2,2019.3636363636363,21358229323.489685
dummy_1,2019.409090909091,22810216980.71048
dummy_2,2019.409090909091,22810216980.71048
dummy_1,2019.4545454545455,24632827290.372406
dummy_2,2019.4545454545455,24632827290.372406
dummy_1,2019.5,26688050000.0
dummy_2,2019.5,26688050000.0
dummy_1,2019.5454545454545,28743272709.627625
dummy_2,2019.5454545454545,28743272709.627625
dummy_1,2019.590909090909,30565883019.28952
dummy_2,2019.590909090909,30565883019.28952
dummy_1,2019.6363636363637,32017870676.510315
dummy_2,2019.6363636363637,32017870676.510315
dummy_1,2019.6818181818182,33078929279.994995
dummy_2,2019.6818181818182,33078929279.994995
dummy_1,2019.7272727272727,33806379750.521484
dummy_2,2019.7272727272727,33806379750.521484
dummy_1,2019.7727272727273,34283556313.048218
dummy_2,2019.7727272727273,34283556313.048218
dummy_1,2019.8181818181818,34587555762.52307
dummy_2,2019.8181818181818,34587555762.52307
dummy_1,2019.8636363636363,34777639236.82721
dummy_2,2019.8636363636363,34777639236.82721
dummy_1,2019.909090909091,34895107240.525024
dummy_2,2019.909090909091,34895107240.525024
dummy_1,2019.9545454545455,34967174552.22284
dummy_2,2019.9545454545455,34967174552.22284
dummy_1,2020.0,35079500000.0
dummy_2,2020.0,35079500000.0
dummy_1,2020.0454545454545,35008764931.793945
dummy_2,2020.0454545454545,35008764931.793945
dummy_1,2020.090909090909,34963381750.07291
dummy_2,2020.090909090909,34963381750.07291
dummy_1,2020.1363636363637,34889408243.463135
dummy_2,2020.1363636363637,34889408243.463135
dummy_1,2020.1818181818182,34769706361.24661
dummy_2,2020.1818181818182,34769706361.24661
dummy_1,2020.2272727272727,34578267802.85458
dummy_2,2020.2272727272727,34578267802.85458
dummy_1,2020.2727272727273,34277773859.900482
dummy_2,2020.2727272727273,34277773859.900482
dummy_1,2020.3181818181818,33819674117.878723
dummy_2,2020.3181818181818,33819674117.878723
dummy_1,2020.3636363636363,33151490245.271576
dummy_2,2020.3636363636363,33151490245.271576
dummy_1,2020.409090909091,32237125352.895874
dummy_2,2020.409090909091,32237125352.895874
dummy_1,2020.4545454545455,31089367056.639587
dummy_2,2020.4545454545455,31089367056.639587
dummy_1,2020.5,29795125000.0
dummy_2,2020.5,29795125000.0
dummy_1,2020.5454545454545,28500882943.360413
dummy_2,2020.5454545454545,28500882943.360413
dummy_1,2020.590909090909,27353124647.104126
dummy_2,2020.590909090909,27353124647.104126
dummy_1,2020.6363636363637,26438759754.728424
dummy_2,2020.6363636363637,26438759754.728424
dummy_1,2020.6818181818182,25770575882.121277
dummy_2,2020.6818181818182,25770575882.121277
dummy_1,2020.7272727272727,25312476140.099518
dummy_2,2020.7272727272727,25312476140.099518
dummy_1,2020.7727272727273,25011982197.145416
dummy_2,2020.7727272727273,25011982197.145416
dummy_1,2020.8181818181818,24820543638.753387
dummy_2,2020.8181818181818,24820543638.753387
dummy_1,2020.8636363636363,24700841756.536865
dummy_2,2020.8636363636363,24700841756.536865
dummy_1,2020.909090909091,24626868249.927094
dummy_2,2020.909090909091,24626868249.927094
dummy_1,2020.9545454545455,24581485068.206055
dummy_2,2020.9545454545455,24581485068.206055
dummy_1,2021.0,24510750000.0
dummy_2,2021.0,24510750000.0
dummy_1,2021.0454545454545,24453261087.700745
dummy_2,2021.0454545454545,24453261087.700745
dummy_1,2021.090909090909,24416376557.58026
dummy_2,2021.090909090909,24416376557.58026
dummy_1,2021.1363636363637,24356255650.909607
dummy_2,2021.1363636363637,24356255650.909607
dummy_1,2021.1818181818182,24258969662.73813
dummy_2,2021.1818181818182,24258969662.73813
dummy_1,2021.2272727272727,24103380719.753967
dummy_2,2021.2272727272727,24103380719.753967
dummy_1,2021.2727272727273,23859158576.889526
dummy_2,2021.2727272727273,23859158576.889526
dummy_1,2021.3181818181818,23486844580.99878
dummy_2,2021.3181818181818,23486844580.99878
dummy_1,2021.3636363636363,22943787720.71292
dummy_2,2021.3636363636363,22943787720.71292
dummy_1,2021.409090909091,22200650767.000305
dummy_2,2021.409090909091,22200650767.000305
dummy_1,2021.4545454545455,21267826671.291504
dummy_2,2021.4545454545455,21267826671.291504
dummy_1,2021.5,20215950000.0
dummy_2,2021.5,20215950000.0
dummy_1,2021.5454545454545,19164073328.708496
dummy_2,2021.5454545454545,19164073328.708496
